_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,ltfen_en_yakn_anlam_seiniz,ltfen_en_yakn_anlam_seiniz:confidence,ltfen_en_yakn_anlam_seiniz_gold,meaning_example1,meaning_example10,meaning_example11,meaning_example12,meaning_example13,meaning_example14,meaning_example15,meaning_example16,meaning_example17,meaning_example2,meaning_example3,meaning_example4,meaning_example5,meaning_example6,meaning_example7,meaning_example8,meaning_example9,predicate,predicate_no,sentence,sid
758249230,false,finalized,3,7/23/2015 14:03:30,Arzulamak (Kımıldamak istedi kımıldayamadı.),0.6772,,Arzulamak (Kımıldamak istedi kımıldayamadı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bir şeyin kendisine verilmesini veya yapılmasını söylemek (İspanyol aileler, savcılıktan soruşturma açmasını istedi.)",Evlenmek dileğinde bulunmak (Komşunun kızını istemişler.),N.A,N.A,N.A,N.A,N.A,N.A,iste,1,"yüzyılda bilimin gelişimini genel hatlarıyla betimlemek istersek , şu iki görüngüyü temel almamız gerekir : Birincisi , bu yüzyıl Bilimsel Devrim'in son atılımlarının gerçekleştiği yüzyıl olmuştur . ",1366
758249231,false,finalized,3,7/23/2015 14:55:11,Hiçbiri,1.0,,Bir şeyi ya da kişiyi bulunduğu yerden ayırmak (Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Satın almak (Marketten süt aldım.),"Kısaltmak, eksiltmek. (Ceketin boyundan aldım.)",Temizlemek. (Karyolanın altını süpürge ile al.),İçeri girmesini sağlamak (Delikanlıyı evine almış.),"Yol gitmek, yol almak (O yolu bir saatte alırsınız.)",Kazanç sağlamak. (Bir pantolondan beş yüz lira alıyorlar.),Kabul etmek (İki hafta sonra beni işe aldılar.),"Yer almak, arasında bulunmak (Eczacıbaşı Holding üçüncü sırada yer alıyor.)",al,1,"yüzyılda bilimin gelişimini genel hatlarıyla betimlemek istersek , şu iki görüngüyü temel almamız gerekir : Birincisi , bu yüzyıl Bilimsel Devrim'in son atılımlarının gerçekleştiği yüzyıl olmuştur . ",1366
758249232,false,finalized,3,7/23/2015 14:22:16,Hiçbiri,1.0,,Bir şeyi ya da kişiyi bulunduğu yerden ayırmak (Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Satın almak (Marketten süt aldım.),"Kısaltmak, eksiltmek. (Ceketin boyundan aldım.)",Temizlemek. (Karyolanın altını süpürge ile al.),İçeri girmesini sağlamak (Delikanlıyı evine almış.),"Yol gitmek, yol almak (O yolu bir saatte alırsınız.)",Kazanç sağlamak. (Bir pantolondan beş yüz lira alıyorlar.),Kabul etmek (İki hafta sonra beni işe aldılar.),"Yer almak, arasında bulunmak (Eczacıbaşı Holding üçüncü sırada yer alıyor.)",al,1,Alınmaya ne kadar hazırsın ! .. ,1367
758249233,false,finalized,3,7/23/2015 14:56:18,Hiçbiri,0.6735,,Bakışı bir şey üzerine çevirmek. (Hangi resmime baksam ben değilim.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Beslemek, geçindirmek. (Üç çocuklu bir aileye bakıyor.)","Anlamak, farkına varmak. (Bazı akşamlar bakarım Halil savuşur, nereye gittiğini de kimseye söylemez.)",N.A,N.A,N.A,N.A,N.A,N.A,bak,1,"Cevat , Evet , bakalım , diye atıldı . ",1373
758249234,false,finalized,3,7/23/2015 14:06:09,Hiçbiri,1.0,,Bir cismi bir yöne doğru fırlatmak. (Taşı suya attı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Sille, tokat vurmak. (Bana tokat attı.)",Ertelemek (Bu konunun tartışılmasını gelecek haftaya attılar.),Kötü bir işi birine yüklemek (Suçu onun üzerine attılar.),İstenilmeyenden kurtulmak (Ahmet'i işten attılar.),N.A,N.A,N.A,N.A,at,1,"Cevat , Evet , bakalım , diye atıldı . ",1373
758249235,false,finalized,3,7/23/2015 14:30:42,"Ulaşmak, varmak (Gurbetten gelmişim yorgunum, hancı.)",1.0,,"Ulaşmak, varmak (Gurbetten gelmişim yorgunum, hancı.)",Kazanılmak (Çiftlikten onlara ayda beş yüz milyon lira gelir.),Uymak (Bu ayakkabı sana küçük gelir.),"Görünmek, sanılmak (Ayıp gelmek, tanıdık gelmek)",Mal olmak (Bu bardakların tanesi yüz liraya geldi.),Herhangi bir sırada bulunmak (Yarışta birinci geldi.),"Yapabilmek, elinden gelmek",İçinden gelmek (Çok içimden geldi.),Yönelme durumundaki bazı kelimelere getirilerek yapılan birleşik fiil (Yola gelmek. Meydana gelmek. Hatıra gelmek. Akla gelmek),İsabet etmek (Attığı top gözüme geldi.),Varlığını sürdürmek (Eski çağlardan birçok anıt çağımıza kadar gelmiştir.),"Belli bir süre dolmak (Vakit kuşluğu aşmış, öğleye geliyordu.)","İzlemek, takip etmek. (Çocuklar arkadan geliyordu.)",Eklenmek (Türkçede ekler kelimelerin sonuna gelir.),"Dayanmak (Birazcık üşütmeye gelmiyor, hemen hastalanıyor.)",Doğruluğuna hak vermek (Dediğime geldiniz mi?),Etkisini herhangi bir biçimde göstermek (Burası bana çok sıcak geldi.),gel,1,Büyük demir kapının önüne geldiğinde yüreği bir kuş gibi çırpınıyormuş . ,1374
758249236,false,finalized,3,7/23/2015 15:15:12,"Bilinmeyen, gizli noktasını bulup açıklamak (Kır saçlı postacı bulmacayı çözmüştü.)",1.0,,Düğmeyi iliğinden açmak (Yalnız göğsünün düğmelerini çöz.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bilinmeyen, gizli noktasını bulup açıklamak (Kır saçlı postacı bulmacayı çözmüştü.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,çöz,1,"Bugün genetik şifresi çözülen canlıların tıpkılarının üretilmesi , sorunu salt yoktan var edip edememe noktasına indirgemiştir . ",1376
758249237,false,finalized,3,7/23/2015 14:24:01,"Yapmak anlamında olan Yardımcı Fiil (yardım etmek, teslim etmek, yataklık etmek, kontrol etmek , hapsetmek)",0.6664,,"Bir işi meslek gibi yapmak (Şemsi, sıra düştükçe emlak komisyonculuğu ediyordu.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bulmak, erişmek (Hemşerileri gelir, kemençe gibi bir çalgıyla sabahı ederlerdi.)","Birini bir şeyden yoksun bırakmak (Doping, Ali Gürbüz'ü altın kemerden etti.)","Eşit değer kazanmak (Üç artı iki, beş eder.)","Kötülükte bulunmak (Ah, iki bardak süt sen bana neler ettin?)","Yapmak anlamında olan Yardımcı Fiil (yardım etmek, teslim etmek, yataklık etmek, kontrol etmek , hapsetmek)",N.A,N.A,N.A,et,1,"Bugün genetik şifresi çözülen canlıların tıpkılarının üretilmesi , sorunu salt yoktan var edip edememe noktasına indirgemiştir . ",1376
758249238,false,finalized,3,7/23/2015 15:15:39,"Yapmak anlamında olan Yardımcı Fiil (yardım etmek, teslim etmek, yataklık etmek, kontrol etmek , hapsetmek)",1.0,,"Bir işi meslek gibi yapmak (Şemsi, sıra düştükçe emlak komisyonculuğu ediyordu.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bulmak, erişmek (Hemşerileri gelir, kemençe gibi bir çalgıyla sabahı ederlerdi.)","Birini bir şeyden yoksun bırakmak (Doping, Ali Gürbüz'ü altın kemerden etti.)","Eşit değer kazanmak (Üç artı iki, beş eder.)","Kötülükte bulunmak (Ah, iki bardak süt sen bana neler ettin?)","Yapmak anlamında olan Yardımcı Fiil (yardım etmek, teslim etmek, yataklık etmek, kontrol etmek , hapsetmek)",N.A,N.A,N.A,et,2,"Bugün genetik şifresi çözülen canlıların tıpkılarının üretilmesi , sorunu salt yoktan var edip edememe noktasına indirgemiştir . ",1376
758249239,false,finalized,3,7/23/2015 14:49:16,Firar etmek (Silahını hatta başındaki şapkasını bırakıp kaçıyor.),1.0,,Saklanmak (Bir tehlike sezdiğin anda hemen eve kaçarsın.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Firar etmek (Silahını hatta başındaki şapkasını bırakıp kaçıyor.),Kaçınmak (Ben zahmetten kaçmam.),İpi kopmak (Çorabım kaçtı.),Girmek (Kulağına su kaçmış.),Yok olmak (Rahatı kaçtı.),Andırmak (Bu mavi yeşile kaçıyor.),N.A,N.A,kaç,1,Ben dün gece siz yattıktan sonra evden kaçtım . ,1379
758249240,false,finalized,3,7/23/2015 15:17:02,Bakışı bir şey üzerine çevirmek. (Hangi resmime baksam ben değilim.),1.0,,Bakışı bir şey üzerine çevirmek. (Hangi resmime baksam ben değilim.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Beslemek, geçindirmek. (Üç çocuklu bir aileye bakıyor.)","Anlamak, farkına varmak. (Bazı akşamlar bakarım Halil savuşur, nereye gittiğini de kimseye söylemez.)",N.A,N.A,N.A,N.A,N.A,N.A,bak,1,Şimdi bakın . ,1380
758249241,false,finalized,3,7/23/2015 14:40:15,Yönelme durumundaki bazı kelimelere getirilerek yapılan birleşik fiil (Yola gelmek. Meydana gelmek. Hatıra gelmek. Akla gelmek),0.6903,,"Ulaşmak, varmak (Gurbetten gelmişim yorgunum, hancı.)",Kazanılmak (Çiftlikten onlara ayda beş yüz milyon lira gelir.),Uymak (Bu ayakkabı sana küçük gelir.),"Görünmek, sanılmak (Ayıp gelmek, tanıdık gelmek)",Mal olmak (Bu bardakların tanesi yüz liraya geldi.),Herhangi bir sırada bulunmak (Yarışta birinci geldi.),"Yapabilmek, elinden gelmek",İçinden gelmek (Çok içimden geldi.),Yönelme durumundaki bazı kelimelere getirilerek yapılan birleşik fiil (Yola gelmek. Meydana gelmek. Hatıra gelmek. Akla gelmek),İsabet etmek (Attığı top gözüme geldi.),Varlığını sürdürmek (Eski çağlardan birçok anıt çağımıza kadar gelmiştir.),"Belli bir süre dolmak (Vakit kuşluğu aşmış, öğleye geliyordu.)","İzlemek, takip etmek. (Çocuklar arkadan geliyordu.)",Eklenmek (Türkçede ekler kelimelerin sonuna gelir.),"Dayanmak (Birazcık üşütmeye gelmiyor, hemen hastalanıyor.)",Doğruluğuna hak vermek (Dediğime geldiniz mi?),Etkisini herhangi bir biçimde göstermek (Burası bana çok sıcak geldi.),gel,1,"Raporlarda , tanıkların uçağın sağ kanadı aşağıda , diğeri yukarıda olarak dalış halinde gelip yere vurduğunu , vurmayı müteakip bir ateş topu meydana geldiğini beyan ettiği yeralıyordu . ",1383
758249242,false,finalized,3,7/23/2015 14:12:39,Yönelme durumundaki bazı kelimelere getirilerek yapılan birleşik fiil (Yola gelmek. Meydana gelmek. Hatıra gelmek. Akla gelmek),1.0,,"Ulaşmak, varmak (Gurbetten gelmişim yorgunum, hancı.)",Kazanılmak (Çiftlikten onlara ayda beş yüz milyon lira gelir.),Uymak (Bu ayakkabı sana küçük gelir.),"Görünmek, sanılmak (Ayıp gelmek, tanıdık gelmek)",Mal olmak (Bu bardakların tanesi yüz liraya geldi.),Herhangi bir sırada bulunmak (Yarışta birinci geldi.),"Yapabilmek, elinden gelmek",İçinden gelmek (Çok içimden geldi.),Yönelme durumundaki bazı kelimelere getirilerek yapılan birleşik fiil (Yola gelmek. Meydana gelmek. Hatıra gelmek. Akla gelmek),İsabet etmek (Attığı top gözüme geldi.),Varlığını sürdürmek (Eski çağlardan birçok anıt çağımıza kadar gelmiştir.),"Belli bir süre dolmak (Vakit kuşluğu aşmış, öğleye geliyordu.)","İzlemek, takip etmek. (Çocuklar arkadan geliyordu.)",Eklenmek (Türkçede ekler kelimelerin sonuna gelir.),"Dayanmak (Birazcık üşütmeye gelmiyor, hemen hastalanıyor.)",Doğruluğuna hak vermek (Dediğime geldiniz mi?),Etkisini herhangi bir biçimde göstermek (Burası bana çok sıcak geldi.),gel,2,"Raporlarda , tanıkların uçağın sağ kanadı aşağıda , diğeri yukarıda olarak dalış halinde gelip yere vurduğunu , vurmayı müteakip bir ateş topu meydana geldiğini beyan ettiği yeralıyordu . ",1383
758249243,false,finalized,3,7/23/2015 15:05:53,"Yapmak anlamında olan Yardımcı Fiil (yardım etmek, teslim etmek, yataklık etmek, kontrol etmek , hapsetmek)",0.6622,,"Bir işi meslek gibi yapmak (Şemsi, sıra düştükçe emlak komisyonculuğu ediyordu.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bulmak, erişmek (Hemşerileri gelir, kemençe gibi bir çalgıyla sabahı ederlerdi.)","Birini bir şeyden yoksun bırakmak (Doping, Ali Gürbüz'ü altın kemerden etti.)","Eşit değer kazanmak (Üç artı iki, beş eder.)","Kötülükte bulunmak (Ah, iki bardak süt sen bana neler ettin?)","Yapmak anlamında olan Yardımcı Fiil (yardım etmek, teslim etmek, yataklık etmek, kontrol etmek , hapsetmek)",N.A,N.A,N.A,et,1,"Raporlarda , tanıkların uçağın sağ kanadı aşağıda , diğeri yukarıda olarak dalış halinde gelip yere vurduğunu , vurmayı müteakip bir ateş topu meydana geldiğini beyan ettiği yeralıyordu . ",1383
758249244,false,finalized,3,7/23/2015 14:32:00,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",1.0,,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Ad vermek (Muşmulaya döngel de derler.),Bir dilde karşılığı olmak,"Herhangi bir kanıya, yargıya varmak (Bu işe herkes ne der?)",N.A,N.A,N.A,N.A,N.A,de,1,Dikkat : değiştirmeli demedi . ,1384
758249245,false,finalized,3,7/23/2015 14:23:50,"Yardımcı Fiil: Olmak, herhangi bir durumda bulunmak (Aç kalmak, nefes nefese kalmak, zorunda kalmak)",0.6486,,"Olduğu yeri ve durumu korumak, sürdürmek (Sıkı sıkı kucakladı ve öylece kaldı.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Belirtilen miktarda bulunmak (Sadece üç gün kaldı.),"Konaklamak, yaşamak (Hemen karargâha yerleşmezsem ne geri dönebilir ne de otelde kalabilirdim.)","Geriye atılmak, ertelenmek (Mahkeme ayın on sekizine kaldı.)",Miras olarak geçmek (Çiftlik ana babasından kalmış.),"Yardımcı Fiil: Olmak, herhangi bir durumda bulunmak (Aç kalmak, nefes nefese kalmak, zorunda kalmak)",N.A,N.A,N.A,kal,1,"Hoşça kalın , dedi . ",1385
758249246,false,finalized,3,7/23/2015 15:23:35,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",1.0,,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Ad vermek (Muşmulaya döngel de derler.),Bir dilde karşılığı olmak,"Herhangi bir kanıya, yargıya varmak (Bu işe herkes ne der?)",N.A,N.A,N.A,N.A,N.A,de,1,"Hoşça kalın , dedi . ",1385
758249247,false,finalized,3,7/23/2015 14:54:21,Bir şeyin varlığını algılamak (Merdivenin başındaki paravanın arkasında garip bir sahne gördüm.),1.0,,Bir şeyin varlığını algılamak (Merdivenin başındaki paravanın arkasında garip bir sahne gördüm.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Yapmak, etmek (Bu makina artık iş görmez.)",Birşeye erişmek (Sonunda cebi para görmüştü.),Çok değer vermek (Gözü yalnız parayı görüyor.),Yüzü bir yöne doğru olmak (Ev güneş görüyor.),Bir şey hakkında bir yargıya varmak (Bu işin sonunu iyi görmüyorum.),"Kendisine yapılmak, bir davranışla karşılaşmak (Yarar görmek, kötülük görmek)","Bir işleme uğramak (Teftiş görmek, tedavi görmek)",N.A,gör,1,Çevre masalarda daha önce görmediğim bir iki kadın gözüme ilişti . ,1386
758249248,false,finalized,3,7/23/2015 15:05:20,Hiçbiri,1.0,,"Bir şeye hafifçe dokunmak (Elim çiçeklere ilişti, vazo devrildi.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Karışmak, burnunu sokmak (Derginin politikasıyla tam uyuşmasam da burada tek satırıma ilişmediler.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,iliş,1,Çevre masalarda daha önce görmediğim bir iki kadın gözüme ilişti . ,1386
758249249,false,finalized,3,7/23/2015 14:08:04,Dolu duruma gelmek,0.6543,,Dolu duruma gelmek,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bir yerde pek çok eşya veya kimse toplanmak, (Li ile konuşurken birden gözleri gözyaşlarıyla doldu.)","Bitmek, sona ermek (Süresi doldu, emekliye ayrıldı.)",N.A,N.A,N.A,N.A,N.A,N.A,dol,1,"Tam dört yıl önce , evimin tüm eşyasını kutulara doldurup bir depoya koydular . ",1387
758249250,false,finalized,3,7/23/2015 14:56:07,Gerçekleştirmek (O gün son resmi sayılabilecek son otoportresini yaptı.),0.6898,,Gerçekleştirmek (O gün son resmi sayılabilecek son otoportresini yaptı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Bir işle uğraşmak (Elimden tutup bana adeta rehberlik yaptı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,yap,1,"ev yapmak , hayatı biçimlendirmek demektir . ",1388
758249251,false,finalized,3,7/23/2015 15:08:03,"Herhangi bir kanıya, yargıya varmak (Bu işe herkes ne der?)",0.3614,,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Ad vermek (Muşmulaya döngel de derler.),Bir dilde karşılığı olmak,"Herhangi bir kanıya, yargıya varmak (Bu işe herkes ne der?)",N.A,N.A,N.A,N.A,N.A,de,1,"ev yapmak , hayatı biçimlendirmek demektir . ",1388
758249252,false,finalized,3,7/23/2015 14:24:01,Hiçbiri,0.6664,,Bir şeyi ya da kişiyi bulunduğu yerden ayırmak (Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Satın almak (Marketten süt aldım.),"Kısaltmak, eksiltmek. (Ceketin boyundan aldım.)",Temizlemek. (Karyolanın altını süpürge ile al.),İçeri girmesini sağlamak (Delikanlıyı evine almış.),"Yol gitmek, yol almak (O yolu bir saatte alırsınız.)",Kazanç sağlamak. (Bir pantolondan beş yüz lira alıyorlar.),Kabul etmek (İki hafta sonra beni işe aldılar.),"Yer almak, arasında bulunmak (Eczacıbaşı Holding üçüncü sırada yer alıyor.)",al,1,Onlardan intikam alırım . ,1390
758249253,false,finalized,5,7/23/2015 14:37:23,Çevreye dağılmasına sebep olmak,0.8032,,"Bir şeyi açarak, düzelterek bir alanı örtecek biçimde sermek (Kardeşleri çardağın içine, dışına yatakları yayıyorlardı.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Birçok kimseye duyurmak (Kıran Bey, çetesinin şöhretini her tarafa yaydı.)",Çevreye dağılmasına sebep olmak,"Işık kaynağı, ışığı kendinden dışarıya doğru çeşitli yönlere göndermek. Saçmak",N.A,N.A,N.A,N.A,N.A,yay,1,Damarlarına bir sıcaklık yayılmıştı . ,1392
758249254,false,finalized,3,7/23/2015 15:06:43,"Bir konuda karşılıklı söz etmek, sohbet etmek (İşten sonra Nuruosmaniye'deki İkbal kahvesinde arkadaşlarla şiir ve edebiyat konuşuyoruz.)",0.3357,,Bir dilin kelimeleriyle düşüncesini sözlü olarak anlatmak (Çocuk daha konuşamıyor.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bir konuda karşılıklı söz etmek, sohbet etmek (İşten sonra Nuruosmaniye'deki İkbal kahvesinde arkadaşlarla şiir ve edebiyat konuşuyoruz.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,konuş,1,Duvarlarla konuşmaktan bıktım . ,1393
758249255,false,finalized,3,7/23/2015 15:18:44,Birini beklemek (Ben de seni bekliyordum zaten.),1.0,,Birini beklemek (Ben de seni bekliyordum zaten.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Ummak (Nikahtan bu kadar keramet bekleme!),Korumak (Eşyaları bekle.),N.A,N.A,N.A,N.A,N.A,N.A,bekle,1,Bekleyelim . ,1394
758249256,false,finalized,4,7/23/2015 15:05:04,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",1.0,,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Ad vermek (Muşmulaya döngel de derler.),Bir dilde karşılığı olmak,"Herhangi bir kanıya, yargıya varmak (Bu işe herkes ne der?)",N.A,N.A,N.A,N.A,N.A,de,1,"Onunla en son içen Ceza'ydı , diyorlar . ",1395
758249257,false,finalized,3,7/23/2015 14:35:35,Bakışı bir şey üzerine çevirmek. (Hangi resmime baksam ben değilim.),1.0,,Bakışı bir şey üzerine çevirmek. (Hangi resmime baksam ben değilim.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Beslemek, geçindirmek. (Üç çocuklu bir aileye bakıyor.)","Anlamak, farkına varmak. (Bazı akşamlar bakarım Halil savuşur, nereye gittiğini de kimseye söylemez.)",N.A,N.A,N.A,N.A,N.A,N.A,bak,1,Çaresizlikle bana bakıyordu . ,1396
758249258,false,finalized,4,7/23/2015 15:06:38,Bakışı bir şey üzerine çevirmek. (Hangi resmime baksam ben değilim.),1.0,,Bakışı bir şey üzerine çevirmek. (Hangi resmime baksam ben değilim.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Beslemek, geçindirmek. (Üç çocuklu bir aileye bakıyor.)","Anlamak, farkına varmak. (Bazı akşamlar bakarım Halil savuşur, nereye gittiğini de kimseye söylemez.)",N.A,N.A,N.A,N.A,N.A,N.A,bak,1,Gözlerinde korku ve acı ile bize bakıyordu . ,1398
758249259,false,finalized,3,7/23/2015 15:04:19,"Erişmek, elde etmek (Dökümanlara erişmek.)",0.6711,,"Varmak, gelmek (Doğudan batıya kadar ulaşmış bir zafer bestesi dinliyorum.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Erişmek, elde etmek (Dökümanlara erişmek.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,ulaş,1,Ona ulaşamıyorum . ,1400
758249260,false,finalized,3,7/23/2015 14:42:33,"Saldırıya karşı korumak, müdafaa etmek (Reklam için oradaydım, diye kendisini savundu.)",674,,"Saldırıya karşı korumak, müdafaa etmek (Reklam için oradaydım, diye kendisini savundu.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Hareket veya düşünceyi söz ve yazı ile doğru göstermeye çalışmak (Sunay Remzi, katilin kendisi olmadığını savundu.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,savun,1,"Tasarıda Milli Savunma , Jandarma ve Sahil Gabay harcama yetkisi diğer kuruluşlardan daha yüksek belirlendi . ",1402
758249261,false,finalized,3,7/23/2015 14:56:18,"Parayı elden çıkarmak (İki maaşımı hastalığına harcadığım talebe, sonbaharla beraber ölmüştü.)",1.0,,"Parayı elden çıkarmak (İki maaşımı hastalığına harcadığım talebe, sonbaharla beraber ölmüştü.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Para dışında bir şeyi tüketmek (zaman vb...) (Bir bütün günü mutfakta harcayıp çeşitli yemekler yapıyor.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,harca,1,"Tasarıda Milli Savunma , Jandarma ve Sahil Gabay harcama yetkisi diğer kuruluşlardan daha yüksek belirlendi . ",1402
758249262,false,finalized,3,7/23/2015 14:33:29,Telefon etmek (Dün akşam beni aramışsın.),1.0,,Birini veya bir şeyi bulmaya çalışmak (Dükkanın içinde gözleriyle bir şeyler aradı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Özlemek (Seni çok arıyorum, Ziyacığım.)",Telefon etmek (Dün akşam beni aramışsın.),N.A,N.A,N.A,N.A,N.A,N.A,ara,1,EN SON ANNESİNİ ARADI . ,1403
758249263,false,finalized,3,7/23/2015 14:46:48,"canını acıtmak (Harp Divanına vermeden önce, şurada kemiklerini kırıncaya kadar bir dövsem!)",1.0,,"canını acıtmak (Harp Divanına vermeden önce, şurada kemiklerini kırıncaya kadar bir dövsem!)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,ezmek (Döveçte karabiber dövdü.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,döv,1,"Evirip , devirip , döveceğiz ... ",1404
758249264,false,finalized,4,7/23/2015 15:21:38,Hiçbiri,0.7727,,Bir şeyi ya da kişiyi bulunduğu yerden ayırmak (Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Satın almak (Marketten süt aldım.),"Kısaltmak, eksiltmek. (Ceketin boyundan aldım.)",Temizlemek. (Karyolanın altını süpürge ile al.),İçeri girmesini sağlamak (Delikanlıyı evine almış.),"Yol gitmek, yol almak (O yolu bir saatte alırsınız.)",Kazanç sağlamak. (Bir pantolondan beş yüz lira alıyorlar.),Kabul etmek (İki hafta sonra beni işe aldılar.),"Yer almak, arasında bulunmak (Eczacıbaşı Holding üçüncü sırada yer alıyor.)",al,1,Fransızlar rekabete aldırmıyorlar . ,1408
758249265,false,finalized,3,7/23/2015 15:15:39,Hiçbiri,0.6639,,"Görülmesini sağlamak, görmesine yol açmak (Size kitaplarımı göstereyim.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Yardımcı fiil Etmek (İtaat göstermek. Dayanışma göstermek.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,göster,1,"Bana telefon ederkenki aceleciliği , sanırım , birşeylerden korktuğunu gösteriyor . ",1409
758249266,false,finalized,3,7/23/2015 15:14:39,"Taşımak, ulaştırmak veya koymak (Yemeği götürmek için o an en uygun kişiydim.)",1.0,,"Taşımak, ulaştırmak veya koymak (Yemeği götürmek için o an en uygun kişiydim.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Öldürmek, zarar vermek (Hastalık çok insan götürdü.)","Bir sonuca vardırmak (Bitirmeden şunu da söyleyeyim, ahlaka, gerçek ahlaka götüren başlıca yollardan biri de aşktır.)",N.A,N.A,N.A,N.A,N.A,N.A,götür,1,"Siz mektubu hazırlayın , ben götürür veririm , dedim . ",1410
758249267,false,finalized,3,7/23/2015 14:52:22,"Transfer etmek, iletmek (Yemlerini ben veririm.)",1.0,,"Transfer etmek, iletmek (Yemlerini ben veririm.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Tespit etmek (Randevu vermek. Ad vermek. İsim vermek.),"Ayırmak, harcamak (Emek vermek. Zaman vermek. Öncelik vermek.)",Haber vermek (Bunu sana kim haber verdi ?),"Karar, hüküm vermek (Misafirine ikramda bulunmaya karar verdi.)","Yanıt vermek ((Cevap vermek, yqnıt vermek, karşılık vermek))",Hissettirmek (Artık bana heyecan vermiyor.),N.A,N.A,ver,1,"Siz mektubu hazırlayın , ben götürür veririm , dedim . ",1410
758249269,false,finalized,3,7/23/2015 15:33:15,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",1.0,,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Ad vermek (Muşmulaya döngel de derler.),Bir dilde karşılığı olmak,"Herhangi bir kanıya, yargıya varmak (Bu işe herkes ne der?)",N.A,N.A,N.A,N.A,N.A,de,1,"Siz mektubu hazırlayın , ben götürür veririm , dedim . ",1410
