worker_id,external_id,judgments_count,missed_count,golds_count,forgiven_count,channel,country,region,city,last_ip,flagged_at,rejected_at,bonus,flag_reason,trust_overall,submission_rate,level_1_contributors,tr_crowd_official
33974730,DF3838F768DBB17D96031965FDA9D41F,5,0,5,0,neodev,TUR,"","",178.241.80.183,,,0,,1.0,300,,1.0
33985238,D11F6E178FFA7F8F87D9602DE7E4D81B,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33999110,31F2BA89D38D41A087D9602DE7E4D81B,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
33999588,81026,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34004237,7913093,5,5,5,0,clixsense,TUR,34,Istanbul,212.253.69.88,,,0,,0.0,0,,1.0
34005872,6F2865A4FE380F34BD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,,1.0
34011377,5B299A8C1427EC4CB0D4CB6DCC18E8F9,5,5,5,0,neodev,VEN,"","",200.109.203.170,,,0,,0.0,300,1.0,
34019278,7917297,5,0,5,0,clixsense,TUR,68,Ankara,217.131.176.96,,,0,,1.0,0,,1.0
34034207,81354,5,3,5,0,elite,TUR,"","",37.154.8.36,,,0,,0.4,0,1.0,1.0
34036999,7921706,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
34042245,7923256,5,4,5,0,clixsense,TUR,35,Izmir,78.174.208.211,,,0,,0.2,300,,1.0
34044416,4073,0,0,0,0,daproimafrica,,,,,,,0,,1.0,0,1.0,
34045068,4077,0,0,0,0,daproimafrica,,,,,,,0,,1.0,0,1.0,
34045834,7916969,5,3,5,0,clixsense,TUR,61,Trabzon,78.183.121.237,,,0,,0.4,300,,1.0
34050061,7925504,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,
34052073,7926011,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34052199,D93F2FE75035E707204CFC72B9696897,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34057416,7927299,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34078419,7933219,5,3,5,0,clixsense,TUR,81,Adana,95.70.229.17,,,0,,0.4,0,,1.0
34080388,7933817,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34088200,3C8C74B26F83E7024B7AEA85440565A3,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34088996,7936360,35,1,11,0,clixsense,TUR,34,Istanbul,195.142.178.3,,,0,,0.9091,60,,1.0
34092558,81944,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34104447,DB03B7463DA16BA6EBC9CC3502AAAE3A,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34121495,18DC8FC7D321BA1996031965FDA9D41F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34123497,18DC8FC7D321BA19FD55B23693B99944,0,0,0,0,neodev,,,,,,,0,,1.0,0,,
34130555,7945829,5,2,5,0,clixsense,TUR,34,Kartal,176.43.17.199,,,0,,0.6,0,1.0,1.0
34144915,7952079,600,9,123,0,clixsense,TUR,35,Izmir,78.178.215.147,,,0,,0.9268,31,1.0,1.0
34145832,7808398,5,2,5,0,clixsense,TUR,13,Bitlis,194.27.37.209,,,0,,0.6,0,,1.0
34147341,7952890,5,3,5,0,clixsense,TUR,68,Ankara,212.253.107.66,,,0,,0.4,0,,1.0
34149018,00A626A9B34CBD854B7AEA85440565A3,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34151000,B0CB044A0BCDD752951EB4356D7835FF,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34155914,7830708,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34165722,56CEEB58343F3CF5DEE40461DA32D81A,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34166012,CB5C87CFEBDA471BD4AEAD5A57F84A6A,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34166667,32D644FDEB608AE13C3F520A53732EBF,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34167613,04E720C18FC013B3274850ECB9537659,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34174949,7960259,5,3,5,0,clixsense,TUR,"","",78.191.121.227,,,0,,0.4,0,,1.0
34178468,7960640,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34190936,BD63043F36BEF9C8BD4231B0CD821AB6,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34192278,8000000001277253673,0,0,0,0,superrewards,,,,,,,0,,1.0,0,1.0,
34194498,5435EAEFC3C7CCB44871439227C458B1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34199819,E7AEC26E020D652D3A7EF6E57C5562DE,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,1.0
34202777,7968099,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34204580,2247239,5,3,5,0,clixsense,TUR,68,Ankara,88.227.211.79,,,0,,0.4,300,,1.0
34206491,7968708,5,4,5,0,clixsense,TUR,"","",78.182.234.121,,,0,,0.2,0,,1.0
34207469,7969221,5,5,5,0,clixsense,TUR,68,Ankara,82.222.206.19,,,0,,0.0,0,,
34212696,7970759,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34227739,7975352,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34235874,dre,0,0,0,0,yute_jamaica,,,,,,,0,,1.0,0,1.0,
34244976,7980620,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
34254289,7982927,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34264092,7984742,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34275747,435FF9100A409DED8D7FCC5998E70925,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34277528,B219517064C9D049D99EEBCE27EEBEB5,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34282942,7990222,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34283866,7990625,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34284540,191B29F713CFEE5A646998E1CBB70BF7,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34287538,7C89CFE9027AEDE3DEC62BDF2B4C9E80,0,0,0,0,neodev,,,,,,,0,,1.0,0,,
34294404,7993049,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
34295265,1528245,0,0,0,0,tremorgames,,,,,,,0,,1.0,0,1.0,
34296856,3C674552BFC1BA0E13B45070835AF903,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34298763,2574E0A0C1CDE910DC1CF3E1D84EE58C,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34302679,5EF8F2581C7CC37BDEE40461DA32D81A,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34307153,41BCC2B784B6C7C4BE88392C7C4AEDF0,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34309395,7998327,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
34323964,68732960BED4F9846E334AF42C1D2A3F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34325111,CA816682B5748128A72773646D413314,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34330667,8005072,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34337852,B24FB04FC8ADD3DEB6CB1911CE467178,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,1.0
34343932,7812630,5,2,5,0,clixsense,TUR,34,Istanbul,85.100.162.91,,,0,,0.6,300,,1.0
34344222,KarlaE,0,0,0,0,instagc,,,,,,,0,,1.0,0,1.0,
34348354,8010367,50,1,14,0,clixsense,TUR,76,Batman,88.252.160.73,,,0,,0.9286,12,,1.0
34348904,85102,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34359013,85185,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34360823,8014010,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34367214,85274,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34371079,C5ED1F4674F2BCEAD4ACF736FDEB0260,0,0,0,0,neodev,,,,,,,0,,1.0,0,,1.0
34374082,905578,0,0,0,0,vivatic,,,,,,,0,,1.0,0,1.0,
34376948,8018677,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34386962,AA20E31F709809BBD484BCC6EFBF03F5,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34387801,220FCC180BF44185494FC5F3416EDE71,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34387868,fabian51,0,0,0,0,instagc,,,,,,,0,,1.0,0,1.0,
34397972,284AB5DFE6116D5199DD719F52F9B821,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34404834,ED42AE65017CEBBB11A1B4E358E036AF,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34411376,6FFD6418968886C18D7FCC5998E70925,5,5,5,0,neodev,TUR,81,Adana,195.174.64.217,,,0,,0.0,0,,1.0
34412283,8026045,5,2,5,0,clixsense,TUR,07,Antalya,176.233.22.217,,,0,,0.6,300,,1.0
34413935,8030540,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34414866,7977833,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34421056,8032391,5,5,5,0,clixsense,TUR,68,Ankara,212.252.97.26,,,0,,0.0,300,,1.0
34422015,6FFD6418968886C1DEF77F94FE295A6E,5,1,5,0,neodev,TUR,34,Istanbul,212.154.61.232,,,0,,0.8,0,,1.0
34422082,85987,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34422809,8033435,5,2,5,0,clixsense,ITA,13,Taranto,130.25.134.6,,,0,,0.6,0,1.0,
34427116,8034843,5,2,5,0,clixsense,TUR,26,Eskisehir,24.133.55.107,,,0,,0.6,300,,1.0
34427707,86059,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34435455,E9F130425ED455D199DD719F52F9B821,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34436337,8037802,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34437208,8037919,5,5,5,0,clixsense,TUR,35,Izmir,176.43.140.69,,,0,,0.0,300,,1.0
34438060,8038279,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,
34439771,8038639,5,2,5,0,clixsense,TUR,34,Istanbul,5.47.238.41,,,0,,0.6,300,,1.0
34447271,A84E9E0F8B1D4E7F78DA480E7D9ACC4E,5,0,5,0,neodev,TUR,34,Istanbul,212.175.21.78,,,0,,1.0,300,,1.0
34447337,6F44EB5CF695BEBDB2BF0A8E0CA6A523,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34451409,8042099,5,2,5,0,clixsense,TUR,26,Eskisehir,24.133.55.107,,,0,,0.6,0,,1.0
34453787,8042641,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34457785,38398BF0CA2896CE498878444F81137D,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34459604,8043830,5,4,5,0,clixsense,TUR,34,Istanbul,5.46.130.170,,,0,,0.2,0,,1.0
34459668,8042584,5,5,5,0,clixsense,TUR,71,Konya,85.103.84.167,,,0,,0.0,0,,
34461371,1CBFCC4D43A4DF3B1469C240903A77DC,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34464780,86391,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34471287,8048797,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
34477497,8030363,40,4,12,0,clixsense,TUR,"","",176.233.84.221,,,0,,0.6667,300,,1.0
34478540,6DA453B2B1FA8C00DEF77F94FE295A6E,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34483184,8051185,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34493726,8055773,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
34498119,97FC9F38ADF3FACB1C4225EF31E8C1E3,5,3,5,0,neodev,TUR,35,Izmir,85.100.229.34,,,0,,0.4,300,,1.0
34500700,544946,0,0,0,0,bitcoinget,,,,,,,0,,1.0,0,1.0,
34514253,A359F6B08EF763CBC338D6D1E28E12C0,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34514467,0C5403D3A24B0658494FC5F3416EDE71,5,2,5,0,neodev,TUR,34,Istanbul,88.247.112.121,,,0,,0.6,300,,1.0
34514578,8061982,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
34524838,5A7997619BA20D19999200CE4C413AA0,0,0,0,0,neodev,,,,,,,0,,1.0,0,,
34531601,8066548,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34535812,49B448627745CCA60CAD5F2CDE485D23,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34544917,8071609,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34547668,87209,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34548876,49BABC9E4167B5CADC1CF3E1D84EE58C,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34551184,8073764,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34566001,87439,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34566032,8078934,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34566811,FC6D78488BE8A20C09A3246400FC988C,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34569387,8079959,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34571219,B5755DDAD66E955F1469C240903A77DC,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34576085,8082196,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
34583284,8084621,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34588163,918DE67030A8D72AB61ED642EC5D9C7B,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34588272,8086149,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34593230,8087875,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34593862,6981968,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34595535,8088917,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,
34596983,8089249,5,4,5,0,clixsense,TUR,09,Aydin,85.103.109.87,,,0,,0.2,0,,1.0
34600589,8090542,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34601158,BF831B520BE7B7F36BDCD589D6BB8CA1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34602509,8091288,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34603415,8091765,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34619255,DB16F1F8A5C7BBBFBACEFE911F27E775,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34619349,B8C4D019A90C79EB6B390050D52FDAD3,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34625635,8097125,20,3,8,0,clixsense,TUR,35,Izmir,78.179.52.11,,,0,,0.625,300,,
34625636,EB31E297240DADD3999200CE4C413AA0,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34627693,08FA512AD8552107D99EEBCE27EEBEB5,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34627730,2374932,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34630569,8100573,550,22,113,0,clixsense,TUR,"","",195.155.204.167,,,0,,0.8053,55,,1.0
34639204,88159,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,1.0
34640433,8085380,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34647983,8106948,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
34660009,8111565,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34665983,8113759,5,5,5,0,clixsense,TUR,34,Istanbul,78.185.205.220,,,0,,0.0,0,,1.0
34666757,CC0B152DA26C0F2D6E334AF42C1D2A3F,5,4,5,0,neodev,HUN,04,Tiszaújváros,78.92.196.41,,,0,,0.2,300,1.0,
34673114,B7B2463C34416115E0643075F37BEF58,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34674385,88598,5,5,5,0,elite,VNM,44,Hanoi,115.74.184.49,,,0,,0.0,300,1.0,
34675666,8117175,5,2,5,0,clixsense,TUR,"","",212.174.173.76,,,0,,0.6,0,,1.0
34676495,88630,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34677122,5C4882D80398BF425213CA1A0E82036F,0,0,0,0,neodev,,,,,,,0,,1.0,0,,
34677722,88626,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34678898,8118494,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34683920,8114857,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34685744,E522725050F86F8C498878444F81137D,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34686939,8121341,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34687023,7990675,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34688928,7AED7DBDCD763031890DB111AF121511,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34690309,8122624,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34691031,356F26C8170B51D6AA86FF6CD252D13D,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34692791,88852,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,1.0
34701621,C2F6D377EED4C44616C8E61001D64B85,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34709851,8126897,5,1,5,0,clixsense,TUR,34,Istanbul,176.232.8.234,,,0,,0.8,0,,1.0
34710309,8128934,5,3,5,0,clixsense,TUR,"","",188.57.56.189,,,0,,0.4,0,,1.0
34711450,8129348,5,4,5,0,clixsense,TUR,34,Istanbul,88.238.203.160,,,0,,0.2,0,,1.0
34711828,7397FDE7E383F31DDEF77F94FE295A6E,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34712671,E7143D8469698EC8CE3844F281772807,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34714895,8130385,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
34716911,C0712CC8376E9B5B951EB4356D7835FF,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34721083,8132262,65,3,17,0,clixsense,TUR,07,Fatih,31.155.229.46,,,0,,0.8235,10,,1.0
34721484,8132473,5,3,5,0,clixsense,TUR,68,Ankara,85.99.99.250,,,0,,0.4,0,,1.0
34722035,8118694,5,4,5,0,clixsense,IDN,04,Jakarta,202.73.225.48,,,0,,0.2,300,1.0,
34722242,8132329,10,2,6,0,clixsense,TUR,"","",78.187.109.137,,,0,,0.6667,300,,1.0
34722447,D86B3CEC5157A1F55A177E0B4883CD7E,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34722610,8133058,75,1,19,0,clixsense,TUR,16,Bursa,195.214.175.202,,,0,,0.9474,9,1.0,1.0
34733001,8136434,5,3,5,0,clixsense,TUR,34,Istanbul,88.255.121.34,,,0,,0.4,300,,1.0
34733645,89280,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34734915,50F75451FA5D1406BE88392C7C4AEDF0,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34736792,7948483,5,2,5,0,clixsense,TUR,33,Isparta,95.10.47.62,,,0,,0.6,300,,1.0
34744356,8140268,20,3,8,0,clixsense,TUR,34,Istanbul,88.255.121.34,,,0,,0.625,300,,1.0
34744709,89446,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34746389,BA22A9D0ABC2B7A6544E98A5532E411B,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34750598,8142882,5,2,5,0,clixsense,TUR,34,Istanbul,78.171.212.208,,,0,,0.6,300,,1.0
34754328,389572,0,0,0,0,gifthunterclub,,,,,,,0,,1.0,0,1.0,
34758565,8145637,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34759034,8145840,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
34759221,8145842,5,3,5,0,clixsense,TUR,"","",212.156.78.150,,,0,,0.4,300,,1.0
34759606,8145976,5,5,5,0,clixsense,TUR,68,Ankara,193.189.142.4,,,0,,0.0,300,,1.0
34761901,8146743,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34762173,89827,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34762743,89843,5,3,5,0,elite,TUR,34,Istanbul,212.252.143.102,,,0,,0.4,300,,1.0
34764147,8147560,5,4,5,0,clixsense,TUR,34,Kartal,176.43.21.250,,,0,,0.2,0,1.0,
34764189,25A6326E0871A6B6498878444F81137D,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34764495,8147327,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34765173,8147854,5,2,5,0,clixsense,TUR,34,Istanbul,85.97.53.0,,,0,,0.6,300,,1.0
34768967,7F2F42F2683AC426B6CB1911CE467178,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34769609,8149461,160,4,36,0,clixsense,TUR,68,Ankara,78.161.164.157,,,0,,0.8889,27,,1.0
34772768,8150726,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34783729,E366A256F0B789D0E0F410E778370DBC,5,4,5,0,neodev,TUR,81,Adana,95.7.68.105,,,0,,0.2,300,,1.0
34790790,8156118,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34790877,8156241,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34797380,90368,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,1.0
34798006,2F26289F9D834BB9CE3844F281772807,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34800864,75F0FCB6BE631CEEF06B70C799F068EE,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34805131,8140610,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34805760,8161343,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34811807,C13FBE725C7B3ADA0838C9B4A7C5B92A,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34812570,8162388,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34818655,8165867,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34820401,mirzapinjo,0,0,0,0,instagc,,,,,,,0,,1.0,0,1.0,
34822433,B6B62A21FF9C3B37BE2CB08758655D00,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34825545,8168080,110,1,25,1,clixsense,TUR,34,Istanbul,194.29.214.248,,,0,,0.96,94,1.0,1.0
34829903,8133917,5,3,5,0,clixsense,TUR,34,Istanbul,88.238.207.155,,,0,,0.4,0,,1.0
34830910,8170011,5,5,5,0,clixsense,TUR,34,Istanbul,188.58.4.194,,,0,,0.0,0,,1.0
34833186,91009,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34842720,8107759,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34849685,J1CBKRWZL0,0,0,0,0,hiving,,,,,,,0,,1.0,0,1.0,
34850250,8167429,5,4,5,0,clixsense,TUR,26,Eskisehir,88.224.218.223,,,0,,0.2,300,,1.0
34851128,E4E69758A00E9A21BD4231B0CD821AB6,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34853168,8177401,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34859897,8180076,1810,31,361,4,clixsense,TUR,"","",176.219.146.109,,,0,,0.9141,61,1.0,1.0
34861535,128D37207021BFCE472838DCC118E03B,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34862439,8180748,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34864030,8181192,410,2,85,1,clixsense,TUR,34,Istanbul,212.252.166.197,,,0,,0.9765,46,1.0,1.0
34867195,299A3FB6F2EEEAC3EBC9CC3502AAAE3A,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34870526,8182900,5,3,5,0,clixsense,TUR,34,Esenyurt,178.233.134.130,,,0,,0.4,300,,1.0
34870968,90EAB6DC2A0B73222C49F30A9F655560,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34874003,8184453,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34876062,8185077,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34876152,2C527EC13885F3F8514FB4CA2928E334,5,3,5,0,neodev,TUR,16,Bursa,85.103.212.108,,,0,,0.4,300,,1.0
34882911,otaviobergamini,0,0,0,0,instagc,,,,,,,0,,1.0,0,1.0,
34884933,8187295,75,3,18,1,clixsense,TUR,34,Istanbul,88.233.131.185,,,0,,0.8333,38,,1.0
34888029,8183905,5,5,5,0,clixsense,TUR,55,Samsun,88.231.82.234,,,0,,0.0,0,,
34893638,8190528,5,4,5,0,clixsense,TUR,34,Istanbul,78.176.129.59,,,0,,0.2,0,,1.0
34893812,8116788,5,2,5,0,clixsense,TUR,10,Balikesir,85.107.255.67,,,0,,0.6,300,,1.0
34904968,8194485,710,34,146,0,clixsense,TUR,"","",5.46.86.112,,,0,,0.7671,37,,1.0
34908170,8195896,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
34908222,8195673,5,5,5,0,clixsense,TUR,34,Istanbul,95.6.66.72,,,0,,0.0,0,,1.0
34908435,321A6BFC73256899807A1C1B93AA3314,0,0,0,0,neodev,,,,,,,0,,1.0,0,,
34909135,547852BB12B3B72F52A6F24AA52E306B,920,36,187,0,neodev,TUR,34,Istanbul,78.190.215.9,,,0,,0.8075,35,1.0,1.0
34914452,8197923,5,4,5,0,clixsense,ITA,04,Santa Maria A Vico,5.56.12.24,,,0,,0.2,0,,
34916973,92110,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34918384,8199386,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,1.0
34919429,8195590,25,3,9,0,clixsense,TUR,38,Kayseri,81.213.152.115,,,0,,0.6667,300,,1.0
34919681,8199975,305,6,63,2,clixsense,TUR,34,Istanbul,212.98.220.226,,,0,,0.9048,22,1.0,1.0
34920637,8200314,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0,
34924210,8201545,65,2,17,0,clixsense,TUR,34,Istanbul,94.55.170.93,,,0,,0.8824,13,,1.0
34928215,6B5D8448BB3E90A00190D045FA0FE982,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34928716,8202879,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,
34934509,89EFBC180D09714587D9602DE7E4D81B,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34937603,153213EC26BD60D1B111F2FF000D7505,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34946066,8208866,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34946425,92448,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0,
34951728,8210590,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,
34952204,AB7CF806CEAE4729D4AEAD5A57F84A6A,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34953286,8211201,310,5,65,1,clixsense,TUR,34,Istanbul,78.188.216.175,,,0,,0.9231,34,1.0,1.0
34957714,F43C55ACA036FBA84B7AEA85440565A3,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
34960257,8213437,0,0,0,0,clixsense,,,,,,,0,,1.0,0,,1.0
34965899,43101572C710FE4DB6CB1911CE467178,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0,
